CHROM,POS,A_Kalix_Baltic_Spring,B_Vaxholm_Baltic_Spring,DalBoB_Atlantic_Autumn,DalGeB_Atlantic_Autumn,DalInB_Atlantic_Spring,DalNsF_Atlantic_Autumn,DalNsS_Atlantic_Spring,G_Gamleby_Baltic_Spring,HGS10_Downs_EnglishChannel_Winter,HGS11_RingkobingFjord_NorthSea_Spring,HGS12_BornholmBasin_Baltic_Autumn,HGS15_NSSH_Atlantic_Spring,HGS16_Orkney_NorthSea_Autumn,HGS17_IsleOfMan_IrishSea_Autumn,HGS18_CelticSea_Atlantic_AutumnWinter,HGS19_TeelinBay_Atlantic_Winter,HGS1_Riga_Baltic_Spring,HGS20_CapeWrath_Atlantic_Spring,HGS21_Hebrides_Atlantic_Mixed,HGS22_CapeWrath_Atlantic_Autumn,HGS23_Clyde_Atlantic_Spring,HGS24_Landvik_Atlantic_Spring,HGS25_Lindas_Atlantic_Spring,HGS26_Lusterfjorden_Atlantic_Spring,HGS27_Gloppen_Atlantic_Spring,HGS2_Riga_Baltic_Spring,HGS3_Riga_Baltic_Autumn,HGS4_Riga_Baltic_Autumn,HGS5_Schlei_Baltic_Autumn,HGS6_Schlei_Baltic_Spring,HGS71_Rugen_Baltic_Spring,HGS72_Rugen_Baltic_Spring,HGS8_KattegatNorth_Atlantic_Spring,HGS9_Greenland_Atlantic_Spring,H_Fehmarn_Baltic_Autumn,J_Traslovslage_Baltic_Spring,LandvikS17_Norway_Baltic_Spring,N_NorthSea_Atlantic_Autumn,O_Hamburgsund_Atlantic_Spring,PB10_Skagerrak_Atlantic_Spring,PB11_Kalmar_Baltic_Spring,PB12_Karlskrona_Baltic_Spring,PB1_HastKar_Baltic_Spring,PB2_Iceland_Atlantic_Spring,PB4_Hudiksvall_Baltic_Spring,PB5_Galve_Baltic_Spring,PB6_Galve_Baltic_Summer,PB7_Galve_Baltic_Autumn,PB9_Kattegat_Atlantic_Spring,PN3_CentralBaltic_Baltic_Spring,Q_Norway_Atlantic_Atlantic_Spring,TysklandS18_Germany_Baltic
chr8,26097305,0.68,0.89,0.14,0.39,0.68,0.7,1.0,0.72,1.0,0.73,0.53,0.58,0.29,0.88,0.86,0.87,0.88,0.86,0.67,0.39,0.65,0.9,0.8,0.85,0.86,0.83,0.74,0.85,0.83,0.9,0.94,0.9,0.8,0.12,0.79,0.79,0.87,0.37,0.87,0.76,0.83,0.74,0.84,0.57,0.82,0.95,0.82,0.79,0.88,0.81,0.55,0.76
chr8,26121081,0.95,0.94,0.49,0.33,0.94,0.53,0.93,0.97,0.71,0.82,1.0,0.66,0.19,1.0,0.87,0.8,0.92,0.83,0.55,0.38,0.78,0.93,0.88,0.85,0.97,0.97,1.0,0.88,1.0,1.0,1.0,1.0,0.97,0.15,0.85,0.76,0.91,0.55,0.91,0.89,1.0,1.0,0.92,0.73,1.0,1.0,1.0,0.96,0.94,0.88,0.84,0.89
chr8,26174279,0.57,0.51,0.2,0.15,0.7,0.26,0.73,0.73,0.68,0.56,0.71,0.65,0.13,0.58,0.41,0.6,0.68,0.74,0.38,0.15,0.85,0.57,0.55,0.79,0.81,0.8,0.61,0.56,0.67,0.62,0.38,0.53,0.84,0.0,0.53,0.62,0.62,0.27,0.53,0.67,0.69,0.82,0.79,0.42,0.74,0.75,0.62,0.6,0.69,0.84,0.49,0.7
chr8,26319321,0.71,0.73,0.26,0.13,0.25,0.15,0.5,0.9,0.5,0.71,0.81,0.23,0.17,0.09,0.33,0.41,0.89,0.26,0.21,0.23,0.46,0.64,0.61,0.4,0.34,0.9,0.81,0.81,0.76,0.81,0.82,0.74,0.58,0.08,0.62,0.69,0.52,0.32,0.55,0.51,0.81,0.88,0.78,0.41,0.81,0.88,0.88,0.74,0.49,0.76,0.44,0.86
chr8,26430005,0.92,0.9,0.29,0.24,0.96,0.52,0.83,0.92,0.94,0.89,1.0,0.48,0.17,0.9,0.93,0.74,0.94,0.89,0.45,0.36,0.87,0.9,0.91,0.93,0.87,0.85,0.93,0.85,1.0,1.0,0.55,0.92,0.74,0.17,0.84,0.75,0.96,0.57,0.86,0.84,0.93,0.89,1.0,0.52,0.87,1.0,0.82,1.0,0.93,0.89,0.69,1.0
chr8,26472329,0.18,0.28,0.61,0.65,0.06,0.64,0.23,0.17,0.17,0.22,0.33,0.42,0.93,0.48,0.18,0.38,0.21,0.29,0.63,0.93,0.24,0.36,0.27,0.32,0.13,0.2,0.2,0.27,0.25,0.31,0.04,0.43,0.32,0.96,0.23,0.43,0.12,0.51,0.27,0.35,0.16,0.16,0.21,0.43,0.28,0.19,0.18,0.41,0.11,0.33,0.39,0.11
chr8,26512334,0.93,0.93,0.43,0.35,0.9,0.59,0.91,0.86,0.96,0.95,0.96,0.79,0.21,0.9,0.79,0.87,0.96,0.76,0.39,0.41,1.0,0.97,0.91,0.94,0.97,0.98,0.91,0.96,0.91,0.94,0.45,0.88,0.85,0.22,0.89,0.9,0.96,0.67,0.97,0.97,1.0,0.94,1.0,0.68,0.9,0.95,0.92,0.97,0.98,0.94,0.74,1.0
chr8,26524553,1.0,0.97,0.45,0.26,1.0,0.52,1.0,1.0,0.97,1.0,0.91,0.74,0.3,0.97,1.0,0.91,1.0,0.96,0.52,0.45,0.9,1.0,0.97,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,0.12,1.0,0.89,1.0,0.81,0.97,1.0,1.0,1.0,1.0,0.82,1.0,1.0,1.0,1.0,0.93,1.0,0.78,1.0
chr8,26783777,0.97,0.75,0.47,0.45,1.0,0.56,0.97,1.0,0.93,1.0,0.9,0.68,0.27,0.9,0.86,1.0,0.96,0.89,0.62,0.19,0.88,0.91,0.91,1.0,0.93,0.85,0.98,0.91,1.0,0.92,1.0,1.0,1.0,0.11,0.87,0.81,1.0,0.57,0.92,0.79,0.95,0.75,1.0,0.67,0.89,1.0,0.95,0.97,0.93,1.0,0.68,0.91
chr8,26816132,1.0,1.0,0.54,0.3,1.0,0.67,1.0,1.0,1.0,1.0,0.96,0.68,0.36,1.0,1.0,0.88,1.0,1.0,0.38,0.41,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97,0.97,0.18,0.97,1.0,1.0,0.66,1.0,0.97,1.0,1.0,1.0,0.73,1.0,1.0,1.0,1.0,0.97,1.0,0.76,0.9
chr8,26868222,0.76,0.77,0.32,0.1,1.0,0.46,0.87,0.93,0.96,0.73,0.8,0.57,0.08,0.73,0.94,0.76,0.86,0.86,0.29,0.3,0.69,0.87,0.87,0.79,0.85,0.77,0.93,0.72,0.83,0.77,0.94,0.81,0.73,0.0,0.95,0.68,0.92,0.45,0.79,0.81,0.79,0.74,0.85,0.35,0.82,0.78,0.78,0.91,0.83,0.8,0.61,0.79
chr8,26893899,0.75,0.81,0.28,0.08,0.72,0.43,0.83,0.86,0.62,0.9,0.9,0.61,0.1,0.87,0.69,0.86,0.79,0.79,0.17,0.42,0.54,0.74,0.81,0.82,0.83,0.84,0.88,0.74,0.75,0.79,0.83,0.86,0.88,0.06,0.67,0.75,0.83,0.41,0.81,0.86,0.95,0.95,0.76,0.5,0.82,0.89,0.88,0.91,0.76,0.92,0.44,0.76
chr8,26968470,0.94,0.81,0.24,0.18,0.78,0.61,0.87,0.86,0.81,0.87,0.91,0.45,0.44,0.9,0.86,0.83,0.91,0.79,0.74,0.27,0.91,0.97,0.76,0.96,0.92,0.93,0.94,0.9,0.82,0.91,1.0,0.87,0.97,0.19,0.9,0.75,0.93,0.54,0.87,0.81,0.93,0.92,0.91,0.65,0.84,1.0,0.91,0.85,0.96,0.9,0.61,1.0
chr8,27006477,0.67,0.88,0.3,0.11,0.76,0.39,0.75,0.8,0.76,0.6,0.65,0.57,0.08,0.75,0.83,0.57,0.84,0.88,0.52,0.31,0.91,0.79,0.52,0.7,0.68,0.78,0.61,0.77,0.84,0.85,0.79,0.82,0.63,0.0,0.74,0.69,0.73,0.45,0.74,0.7,0.58,0.88,0.77,0.37,0.68,0.8,0.79,0.75,0.79,0.72,0.53,0.63
chr8,27045274,0.97,0.96,0.32,0.25,1.0,0.55,0.84,0.97,1.0,0.92,0.93,0.72,0.22,0.91,0.84,0.77,0.9,0.86,0.55,0.41,1.0,0.84,0.78,1.0,0.85,0.93,1.0,0.91,0.95,0.94,1.0,0.93,0.83,0.26,0.97,0.96,1.0,0.54,0.91,0.84,0.86,0.92,1.0,0.63,0.89,0.89,0.95,1.0,0.89,0.85,0.74,0.92
chr8,27104280,0.69,0.76,0.28,0.16,0.76,0.62,0.85,0.89,0.87,0.66,0.75,0.38,0.18,0.78,0.75,0.7,0.75,0.71,0.38,0.29,0.76,0.83,0.83,0.62,0.67,0.74,0.82,0.69,0.87,0.86,0.83,0.85,0.86,0.0,0.79,0.67,0.73,0.46,0.5,0.79,0.74,0.88,0.93,0.63,0.78,0.9,0.79,0.72,0.82,0.79,0.58,0.76
chr8,27168098,0.08,0.14,0.65,0.81,0.15,0.67,0.16,0.2,0.18,0.19,0.26,0.48,0.88,0.29,0.13,0.3,0.28,0.2,0.5,0.73,0.44,0.09,0.31,0.34,0.23,0.19,0.25,0.25,0.29,0.28,0.1,0.41,0.24,0.96,0.24,0.15,0.2,0.5,0.21,0.31,0.3,0.23,0.23,0.46,0.16,0.18,0.33,0.35,0.22,0.24,0.51,0.2
chr8,27243982,0.88,0.86,0.44,0.25,0.94,0.33,0.86,0.86,0.92,0.9,0.9,0.79,0.33,1.0,0.88,0.84,0.98,0.92,0.5,0.46,0.89,0.88,0.89,0.96,0.97,0.9,0.88,0.87,0.9,0.94,1.0,0.9,1.0,0.26,0.94,0.59,0.84,0.54,0.89,0.84,0.91,0.91,0.9,0.5,0.88,0.9,0.9,0.97,0.92,0.96,0.83,1.0
chr8,27311806,1.0,1.0,0.32,0.15,0.84,0.58,0.69,0.97,1.0,1.0,1.0,0.84,0.47,1.0,1.0,0.87,1.0,0.84,0.72,0.52,1.0,1.0,0.93,1.0,1.0,0.95,1.0,1.0,1.0,0.97,1.0,1.0,0.9,0.1,1.0,0.9,1.0,0.81,1.0,1.0,1.0,0.95,1.0,0.68,1.0,1.0,0.97,1.0,1.0,1.0,0.79,0.92
chr8,27357466,0.97,1.0,0.41,0.22,0.94,0.55,1.0,0.93,0.93,0.96,0.95,0.7,0.32,0.92,0.97,0.85,1.0,0.91,0.5,0.44,0.96,1.0,0.96,0.92,0.97,0.96,1.0,0.96,1.0,0.97,0.89,0.97,0.97,0.13,0.94,0.92,0.9,0.69,0.97,0.88,1.0,1.0,0.86,0.69,0.97,1.0,0.92,0.94,1.0,0.97,0.84,0.96
chr8,27393556,0.72,0.78,0.33,0.23,0.68,0.33,0.46,0.91,0.71,0.94,0.83,0.59,0.11,0.79,0.73,0.79,0.81,0.77,0.39,0.2,0.79,0.73,0.77,0.69,0.64,0.73,0.8,0.78,0.59,0.83,0.89,0.72,0.84,0.22,0.83,0.83,0.85,0.38,0.71,0.75,0.84,0.76,0.74,0.71,0.89,0.8,0.85,0.68,0.75,0.91,0.63,0.8
chr8,27409634,1.0,1.0,0.31,0.33,0.82,0.56,0.87,0.97,0.96,1.0,1.0,0.7,0.39,1.0,0.96,0.79,1.0,0.88,0.65,0.5,1.0,0.96,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,0.97,1.0,0.32,0.94,1.0,1.0,0.57,0.95,0.94,1.0,0.97,1.0,0.77,1.0,1.0,0.94,1.0,0.97,0.96,0.73,1.0
chr8,27458119,0.83,0.76,0.23,0.12,0.75,0.37,0.68,0.79,0.76,0.7,0.7,0.5,0.17,0.7,0.55,0.73,0.68,0.61,0.35,0.2,0.72,0.81,0.69,0.75,0.59,0.8,0.64,0.8,0.85,0.57,0.81,0.71,0.62,0.0,0.86,0.68,0.79,0.44,0.66,0.73,0.79,0.76,0.57,0.28,0.85,0.6,0.65,0.84,0.74,0.64,0.62,0.65
chr8,27494891,0.92,0.78,0.34,0.07,0.41,0.21,0.64,0.76,0.71,0.79,0.78,0.44,0.13,0.76,0.86,0.68,0.74,0.88,0.37,0.08,0.67,0.92,0.57,0.76,0.77,0.89,0.67,0.8,0.77,0.5,0.75,0.87,0.7,0.05,0.82,0.7,0.74,0.45,0.59,0.72,0.76,0.63,0.67,0.58,0.61,0.62,0.82,0.75,0.88,0.76,0.56,0.59
chr8,27569273,1.0,1.0,0.57,0.28,1.0,0.68,0.97,1.0,1.0,1.0,1.0,0.79,0.38,0.97,1.0,0.9,1.0,0.94,0.57,0.36,0.96,0.96,1.0,0.92,0.92,0.98,1.0,1.0,1.0,0.97,1.0,0.94,1.0,0.1,0.97,0.92,1.0,0.67,1.0,0.95,1.0,1.0,1.0,0.78,1.0,1.0,1.0,0.95,1.0,1.0,0.77,0.89
chr8,27600567,0.22,0.31,0.71,0.91,0.24,0.7,0.25,0.21,0.23,0.08,0.29,0.53,0.68,0.22,0.23,0.46,0.14,0.37,0.52,0.86,0.21,0.35,0.39,0.42,0.38,0.26,0.19,0.12,0.43,0.19,0.26,0.18,0.3,0.95,0.21,0.17,0.21,0.47,0.27,0.23,0.21,0.24,0.24,0.44,0.19,0.22,0.33,0.3,0.22,0.12,0.48,0.32
chr8,27677620,0.41,0.76,0.17,0.11,0.73,0.16,0.55,0.74,0.45,0.55,0.43,0.38,0.0,0.35,0.28,0.37,0.62,0.38,0.22,0.06,0.32,0.55,0.52,0.52,0.61,0.68,0.39,0.45,0.59,0.79,0.71,0.58,0.67,0.0,0.29,0.63,0.72,0.09,0.36,0.61,0.62,0.58,0.71,0.31,0.63,0.58,0.53,0.48,0.66,0.59,0.3,0.65
chr8,27710646,0.85,0.91,0.27,0.24,1.0,0.67,1.0,0.94,1.0,0.86,0.95,0.75,0.21,0.94,0.96,0.74,0.93,0.81,0.66,0.42,1.0,0.86,0.89,0.81,0.97,0.93,0.98,0.93,0.87,0.93,0.91,0.84,0.9,0.35,0.97,0.96,0.9,0.63,0.89,0.87,1.0,0.97,0.96,0.67,0.93,1.0,0.93,0.94,0.97,0.95,0.7,0.94
chr8,27789146,0.21,0.34,0.84,0.84,0.26,0.82,0.11,0.16,0.56,0.26,0.57,0.66,0.9,0.82,0.52,0.76,0.19,0.41,0.73,0.9,0.32,0.34,0.37,0.33,0.35,0.22,0.6,0.5,0.44,0.25,0.37,0.29,0.47,0.81,0.61,0.44,0.3,0.81,0.38,0.35,0.29,0.49,0.31,0.63,0.44,0.27,0.5,0.54,0.41,0.29,0.5,0.11
chr8,27814851,0.94,0.8,0.44,0.23,1.0,0.45,1.0,0.93,0.91,0.9,0.97,0.53,0.22,0.92,0.69,0.86,0.94,0.91,0.5,0.26,0.86,0.91,0.88,0.91,0.92,0.88,0.87,0.92,1.0,0.89,0.91,0.86,0.58,0.08,0.94,0.87,0.97,0.58,1.0,0.78,0.89,0.94,1.0,0.53,0.88,1.0,0.92,0.91,0.92,0.94,0.6,0.93
chr8,27847828,0.85,0.79,0.28,0.24,0.95,0.3,0.97,0.79,0.64,0.93,0.74,0.62,0.07,0.71,0.74,0.71,0.84,0.73,0.33,0.22,0.9,0.87,0.69,0.73,0.82,0.77,0.81,0.8,0.75,0.86,0.76,0.72,0.79,0.0,0.84,0.81,0.96,0.55,0.85,0.82,0.7,0.75,0.48,0.59,0.72,0.89,0.81,0.97,0.74,0.77,0.56,0.8
chr8,27865301,1.0,1.0,0.41,0.37,0.95,0.35,0.97,1.0,1.0,1.0,0.95,0.88,0.38,0.92,1.0,0.93,1.0,0.96,0.63,0.55,0.97,1.0,0.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11,0.97,0.97,1.0,0.72,0.97,0.96,1.0,1.0,1.0,0.89,1.0,1.0,1.0,1.0,1.0,1.0,0.79,1.0
chr8,27928228,0.97,0.97,0.56,0.41,1.0,0.67,0.94,1.0,0.92,1.0,1.0,0.69,0.22,0.85,0.83,0.86,0.98,1.0,0.53,0.37,0.96,0.94,0.97,0.9,0.79,0.96,1.0,0.93,0.88,0.86,1.0,0.93,0.9,0.19,0.95,1.0,0.88,0.61,0.9,0.87,0.97,1.0,0.97,0.81,0.92,1.0,1.0,0.97,0.89,0.94,0.62,0.97
chr8,27943970,0.28,0.64,0.93,0.91,0.91,0.71,0.85,0.43,0.5,0.38,0.64,0.62,0.97,0.58,0.25,0.43,0.39,0.54,0.71,0.87,0.66,0.35,0.25,0.37,0.34,0.29,0.37,0.46,0.35,0.56,0.6,0.44,0.4,0.93,0.4,0.51,0.29,0.68,0.54,0.41,0.51,0.35,0.58,0.86,0.32,0.54,0.53,0.26,0.42,0.23,0.61,0.43
chr8,27971406,0.9,0.67,0.19,0.32,0.94,0.19,0.77,0.79,0.83,0.93,0.82,0.61,0.35,0.76,0.69,0.69,0.9,0.88,0.34,0.46,0.74,0.67,0.85,0.81,0.78,0.72,0.82,0.77,0.81,0.88,0.83,0.79,0.93,0.12,0.88,0.57,0.62,0.81,0.94,0.67,0.83,0.92,0.73,0.5,0.77,0.84,0.86,0.78,0.84,0.87,0.71,0.88
chr8,28108586,0.4,0.52,0.81,0.77,0.06,0.78,0.04,0.33,0.4,0.3,0.23,0.44,0.83,0.31,0.22,0.64,0.38,0.44,0.67,0.81,0.29,0.38,0.25,0.28,0.42,0.43,0.53,0.41,0.17,0.48,0.2,0.38,0.1,1.0,0.44,0.32,0.45,0.59,0.37,0.43,0.32,0.53,0.33,0.67,0.35,0.41,0.41,0.32,0.31,0.62,0.48,0.32
chr8,28146412,0.79,0.89,0.38,0.16,0.8,0.39,0.73,0.88,0.94,0.7,0.8,0.55,0.17,0.91,0.82,0.7,0.76,0.77,0.52,0.19,0.87,0.76,0.73,0.69,0.86,0.87,0.76,0.87,0.59,0.83,0.83,0.87,0.72,0.15,0.75,0.81,0.84,0.49,0.89,0.7,0.63,0.73,0.86,0.47,0.81,0.5,0.88,0.76,0.84,0.55,0.51,0.68
chr8,28276126,0.83,0.86,0.53,0.34,0.94,0.24,0.92,0.74,0.92,0.73,0.7,0.54,0.06,0.73,0.64,0.78,0.81,0.67,0.53,0.42,0.87,0.93,0.77,0.81,0.77,0.82,0.82,0.71,0.93,0.96,0.68,0.81,0.97,0.17,0.81,0.85,0.89,0.51,0.81,0.67,0.89,0.73,0.86,0.6,0.93,0.79,0.89,0.8,0.83,0.83,0.66,0.77
chr8,28534318,0.17,0.24,0.7,0.74,0.25,0.56,0.14,0.21,0.37,0.16,0.05,0.53,0.82,0.27,0.32,0.5,0.09,0.3,0.48,0.85,0.27,0.08,0.1,0.32,0.26,0.15,0.32,0.27,0.21,0.24,0.2,0.11,0.12,0.67,0.44,0.33,0.42,0.25,0.12,0.12,0.09,0.18,0.31,0.58,0.28,0.16,0.28,0.09,0.03,0.33,0.41,0.45
chr8,28633999,1.0,0.91,0.38,0.62,1.0,0.67,1.0,1.0,1.0,1.0,1.0,0.84,0.21,1.0,1.0,0.92,1.0,0.92,0.52,0.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16,1.0,1.0,1.0,0.78,1.0,0.97,1.0,0.97,0.96,0.84,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.97
chr8,28662141,0.57,0.27,0.97,0.85,0.4,0.95,0.52,0.17,0.35,0.48,0.11,0.53,0.86,0.29,0.25,0.31,0.27,0.52,0.61,0.72,0.42,0.25,0.5,0.29,0.32,0.33,0.4,0.38,0.63,0.35,0.08,0.36,0.15,0.9,0.32,0.33,0.29,0.52,0.19,0.37,0.29,0.27,0.42,0.55,0.32,0.15,0.43,0.41,0.09,0.38,0.41,0.38
chr8,28678571,0.93,0.92,0.43,0.46,1.0,0.71,1.0,0.94,1.0,1.0,0.91,0.75,0.22,0.97,0.93,0.93,0.95,1.0,0.44,0.52,0.96,1.0,0.96,1.0,1.0,1.0,0.97,0.92,1.0,1.0,0.88,1.0,0.97,0.1,1.0,0.88,1.0,0.79,0.96,0.88,0.89,1.0,0.93,0.79,1.0,1.0,1.0,1.0,0.97,1.0,0.63,1.0
chr8,28718932,0.87,0.7,0.15,0.24,0.84,0.38,0.85,0.85,0.71,0.75,0.83,0.53,0.07,0.86,0.56,0.57,0.83,0.62,0.52,0.33,0.76,0.69,0.78,0.55,0.84,0.76,0.84,0.83,0.85,0.87,0.79,0.85,0.85,0.25,0.74,0.68,0.71,0.66,0.72,0.82,0.89,0.81,0.75,0.52,0.93,0.68,0.7,0.76,0.94,0.73,0.53,0.77
chr8,28748190,0.24,0.04,0.59,0.55,0.0,0.42,0.0,0.05,0.0,0.05,0.05,0.22,0.88,0.0,0.05,0.0,0.05,0.04,0.48,0.53,0.0,0.15,0.06,0.03,0.0,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0.73,0.0,0.07,0.18,0.43,0.0,0.03,0.03,0.0,0.0,0.27,0.0,0.04,0.0,0.0,0.12,0.0,0.35,0.0
chr8,28775940,1.0,1.0,0.32,0.19,1.0,0.4,0.91,1.0,1.0,0.92,1.0,0.7,0.27,0.92,1.0,0.92,0.97,0.78,0.5,0.25,0.97,0.97,0.92,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97,0.06,1.0,0.88,0.96,0.57,1.0,0.89,0.98,0.97,0.96,0.79,1.0,1.0,0.96,1.0,1.0,1.0,0.74,1.0
chr8,28878224,1.0,0.88,0.46,0.35,0.84,0.62,0.94,0.76,0.86,0.89,0.96,0.61,0.2,0.81,0.85,0.66,0.89,0.62,0.42,0.29,0.76,0.93,0.73,0.77,0.73,0.88,0.83,0.78,0.9,0.96,1.0,0.88,0.93,0.27,0.85,0.83,0.96,0.65,0.86,0.74,0.92,0.72,0.79,0.35,0.88,0.88,0.83,1.0,1.0,0.9,0.66,0.91
chr8,28906325,1.0,1.0,0.31,0.34,1.0,0.57,1.0,1.0,0.94,0.96,0.88,0.75,0.32,1.0,1.0,0.83,1.0,0.91,0.66,0.44,0.91,1.0,0.91,1.0,0.97,0.96,0.96,0.96,1.0,1.0,1.0,1.0,0.97,0.16,1.0,1.0,0.83,0.72,1.0,0.88,1.0,1.0,0.96,0.78,1.0,1.0,0.96,0.96,0.91,1.0,0.83,0.95
chr8,28945958,1.0,0.97,0.76,0.68,0.83,0.92,0.97,0.97,0.86,0.97,1.0,0.47,0.53,0.9,0.74,0.7,0.98,0.61,0.58,0.82,0.59,0.83,0.43,0.54,0.56,1.0,0.97,0.98,1.0,0.92,1.0,1.0,0.54,0.27,0.98,0.96,0.75,0.67,0.65,0.7,0.95,1.0,0.94,0.39,0.97,1.0,0.97,1.0,0.78,1.0,0.31,1.0
chr8,29011371,0.86,0.94,0.33,0.09,0.9,0.3,0.85,0.88,0.74,0.79,0.78,0.42,0.08,0.69,0.86,0.78,0.81,0.74,0.31,0.27,0.91,0.88,0.69,0.86,0.86,0.85,0.93,0.9,0.76,0.82,1.0,0.91,0.82,0.04,0.87,0.8,0.91,0.41,0.87,0.76,0.84,0.91,0.86,0.61,0.91,0.81,0.74,0.7,0.78,0.91,0.46,0.89
chr8,29056190,0.92,0.75,0.31,0.25,0.65,0.33,0.59,0.72,0.81,0.85,0.88,0.65,0.26,0.7,0.89,0.75,0.87,0.69,0.32,0.17,0.81,0.88,0.78,0.88,0.94,0.86,0.77,0.8,0.88,0.9,0.91,0.81,0.77,0.17,0.75,0.79,0.83,0.47,0.73,0.67,0.91,0.78,1.0,0.41,0.71,0.78,0.69,0.91,0.81,0.83,0.58,0.78
chr8,29082191,0.76,0.88,0.39,0.29,1.0,0.5,1.0,0.95,0.85,0.91,0.92,0.47,0.36,0.93,0.86,0.85,0.92,0.9,0.39,0.21,0.96,0.97,0.75,1.0,0.97,0.93,0.9,0.96,0.92,0.97,0.72,0.9,0.97,0.15,1.0,0.92,0.95,0.62,0.79,0.85,0.81,0.94,0.85,0.71,0.94,0.87,0.82,0.97,1.0,0.9,0.61,0.93
chr8,29153370,0.94,0.84,0.42,0.14,0.74,0.47,0.81,0.97,0.8,0.75,0.78,0.67,0.11,0.91,0.86,0.72,0.83,0.6,0.47,0.31,0.7,0.83,0.89,0.83,0.86,0.87,0.82,0.78,0.91,0.61,0.85,0.89,0.79,0.22,0.87,0.69,0.81,0.51,0.71,0.61,0.91,0.9,0.86,0.74,0.85,0.96,0.91,0.82,0.86,0.93,0.67,0.85
chr8,29167149,0.91,0.97,0.47,0.31,0.95,0.8,1.0,1.0,1.0,1.0,1.0,0.86,0.2,0.97,1.0,0.93,1.0,0.92,0.52,0.38,1.0,0.93,0.92,0.91,0.94,0.95,0.9,0.97,1.0,0.96,1.0,0.97,0.97,0.32,0.97,0.97,0.96,0.76,0.96,0.88,0.89,1.0,1.0,0.77,1.0,0.97,1.0,1.0,0.97,1.0,0.79,1.0
chr8,29180472,1.0,1.0,0.33,0.28,1.0,0.45,0.92,1.0,1.0,1.0,1.0,0.71,0.32,1.0,0.96,0.93,1.0,1.0,0.48,0.36,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97,1.0,0.35,1.0,0.94,1.0,0.5,1.0,0.93,1.0,1.0,1.0,0.79,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0
chr8,29202341,0.19,0.08,0.67,0.65,0.14,0.5,0.06,0.09,0.06,0.04,0.07,0.36,0.69,0.03,0.12,0.09,0.1,0.03,0.57,0.8,0.0,0.03,0.13,0.04,0.0,0.06,0.04,0.07,0.25,0.07,0.0,0.07,0.17,0.84,0.11,0.39,0.04,0.39,0.19,0.19,0.16,0.06,0.19,0.3,0.1,0.0,0.05,0.15,0.09,0.17,0.36,0.17
chr8,29242530,1.0,0.94,0.61,0.44,1.0,0.5,0.93,1.0,1.0,0.96,0.92,0.68,0.16,0.92,0.93,0.94,1.0,0.87,0.65,0.5,0.97,1.0,1.0,1.0,0.9,0.9,1.0,1.0,1.0,0.97,1.0,1.0,0.97,0.18,0.97,0.89,0.91,0.54,0.91,0.94,1.0,1.0,1.0,0.73,0.97,1.0,0.97,1.0,0.97,1.0,0.73,0.96
chr8,29269932,0.87,0.85,0.41,0.32,1.0,0.41,0.92,0.87,0.81,0.53,0.85,0.53,0.38,0.82,0.73,0.67,0.89,0.81,0.5,0.46,0.73,1.0,0.81,0.92,0.81,0.93,0.81,0.86,1.0,0.86,0.92,0.97,0.9,0.05,0.94,0.81,0.9,0.57,0.89,0.81,0.79,0.83,1.0,0.57,0.86,1.0,0.73,0.88,0.82,0.9,0.76,0.83
chr8,29312717,1.0,0.97,0.41,0.23,1.0,0.57,0.97,1.0,0.96,1.0,1.0,0.67,0.15,0.97,0.86,0.79,1.0,1.0,0.5,0.48,1.0,0.88,0.79,1.0,1.0,1.0,0.97,0.98,0.95,1.0,0.89,1.0,1.0,0.12,0.92,1.0,0.88,0.56,0.91,0.93,1.0,1.0,1.0,0.59,1.0,1.0,0.94,1.0,0.92,1.0,0.73,1.0
chr8,29379487,0.72,0.73,0.32,0.09,0.62,0.22,0.61,0.82,0.53,0.52,0.84,0.46,0.1,0.8,0.73,0.69,0.71,0.75,0.27,0.33,0.66,0.73,0.75,0.67,0.62,0.75,0.62,0.85,0.81,0.69,0.89,0.65,0.75,0.12,0.85,0.82,0.7,0.31,0.71,0.62,0.77,0.67,0.78,0.37,0.73,0.8,0.82,0.66,0.62,0.78,0.65,0.71
chr8,29419402,0.83,0.79,0.3,0.23,0.95,0.45,0.83,0.89,0.88,0.9,0.86,0.69,0.19,0.75,0.81,0.9,0.8,0.89,0.5,0.37,0.87,0.79,0.71,0.52,0.86,0.83,0.79,0.8,0.82,0.86,0.94,0.89,0.81,0.15,0.76,0.84,0.88,0.47,0.79,0.84,0.77,0.79,0.93,0.61,0.89,0.72,0.86,0.83,0.8,0.73,0.55,0.85
